Source,Destination,Distance (km)
SJW,KWL,1517.1974331115578
SPN,CAN,3517.5802260868777
SPN,PVG,3014.1739363730558
SWA,CKG,1195.3546921309996
SYD,CKG,8484.96328403083
SYX,CKG,1300.0788968603324
SYX,CTU,1472.1759905543827
SYX,KWE,954.175565572972
SYX,KWL,771.651680057942
SYX,MIG,1533.1204969922017
SYX,NGB,1769.1118417222453
SYX,NKG,1769.8785741228135
SYX,TNA,2199.663052119008
SYX,WNZ,1582.7051832990642
SYX,YBP,1267.900070814235
SZX,CKG,1063.1456741956613
SZX,CTU,1318.272030715979
SZX,WXN,1052.7051257981975
TAO,CTU,1647.705364687689
TAO,KMG,2073.6809361749742
TNA,CGQ,1068.4267192750676
TNA,CKG,1261.8565441177855
TNA,CTU,1409.9498649266502
TNA,DLC,445.7890748751282
TNA,HRB,1231.4718711035957
TNA,KMG,1883.4802656945744
TNA,SYX,2199.663052119008
TNA,XIY,809.992000239969
TPE,KMG,1841.8327652576168
TSA,CKG,1558.6391400241764
TSA,CTU,1833.878022418567
TSN,CGQ,879.4911360551006
TSN,CKG,1432.3295344844062
TSN,CTU,1545.5946911038232
TSN,HGH,1028.394720309062
TSN,HRB,1027.000352118981
TSN,LHW,1238.7346476562368
TYN,CKG,1049.7424549412692
TYN,CTU,1127.3578424166913
TYN,DAT,267.6385651986639
TYN,HGH,1102.122500701777
TYN,SHE,1023.6800406850958
URC,CGO,2485.613713390218
URC,CKG,2313.1532472978115
URC,CTU,2071.4970248104223
URC,KHG,1065.9695594776233
URC,XIY,2105.230272825541
UYN,XIY,441.4865985626296
WNZ,CSX,749.4603310553023
WNZ,CTU,1665.0402684344454
WNZ,HRB,2026.0055280185966
WNZ,KWE,1396.8921405571707
WNZ,SYX,1582.7051832990642
WUH,CKG,736.1594957773094
WUH,CTU,981.1806715093188
WUH,HRB,1952.0825598802226
WUH,JJN,792.9233570417357
WUH,NNG,1088.4979407839191
WUX,CKG,1333.2201914222167
WUX,CTU,1572.1620467373673
WXN,CTU,429.6443358596069
WXN,KMG,832.7306181232656
WXN,PEK,1267.4784869780121
WXN,SZX,1052.7051257981975
XIC,CTU,334.85555414648815
XIY,BHY,1436.2494860263794
XIY,CKG,562.0029409151975
XIY,CTU,622.7660519319485
XIY,FOC,1410.8998118914028
XIY,GXH,560.1700994876901
XIY,HRB,1932.4884995411965
XIY,KMG,1180.7543194114035
XIY,LXA,1776.3068843562012
XIY,LYI,884.7635470959457
XIY,TNA,809.992000239969
XIY,URC,2105.230272825541
XIY,UYN,441.4865985626296
XIY,XMN,1425.3290145384908
XIY,XNN,649.8016015044764
XIY,YBP,743.365657432134
XMN,CSX,634.9914638143396
XMN,CTU,1548.8588644889758
XMN,CZX,835.8969226020662
XMN,KMG,1534.3372232268882
XMN,KOW,367.0531489955296
XMN,XIY,1425.3290145384908
XNN,CKG,869.4984324945889
XNN,CTU,684.5764467712169
XNN,LXA,1312.1291335777557
XNN,MIG,619.1211745582664
XNN,XIY,649.8016015044764
XNN,ZHY,299.58652499042716
XUZ,CTU,1334.8041219221727
XUZ,DLC,651.310238917813
XUZ,HRB,1482.6894852016715
XUZ,KMG,1726.7762185493914
XUZ,KWE,1327.1859500996193
XUZ,SHE,990.0669504087679
YBP,SYX,1267.900070814235
YBP,XIY,743.365657432134
YIH,CKG,474.42156422181995
YIH,CTU,721.0946881782448
YIH,HKG,948.5105105823757
YTY,CTU,1509.0395792044017
YVR,SHE,8002.807050578799
ZHA,CKG,1016.3955125711433
ZHA,HKG,386.9538369387505
ZHY,PEK,1027.8278366976338
ZHY,XNN,299.58652499042716
ZUH,CZX,1271.1857960652278
ZUH,HAK,380.4875569875634
LAS,LAX,379.9942734236424
LAX,LAS,379.9942734236424
CAI,TLV,392.486693184879
TLV,CAI,392.486693184879
MCG,NIB,63.4525534353238
NIB,MCG,63.4525534353238
TLJ,MCG,19.872385171583083
EYK,VKO,1859.7674888683262
NCU,VKO,2168.568893097777
NUX,TJM,1147.2179878129753
NUX,UFA,1695.9750039066737
NUX,VKO,2370.2305137235694
NYM,OVS,645.7269363688273
NYM,VKO,2186.2373364159253
OVS,NYM,645.7269363688273
OVS,SVX,534.1101651282564
OVS,VKO,1645.191920939831
SVX,OVS,534.1101651282564
TJM,NUX,1147.2179878129753
UCT,VKO,1279.0561137458
UFA,NUX,1695.9750039066737
VKO,EYK,1859.7674888683262
VKO,NCU,2168.568893097777
VKO,NUX,2370.2305137235694
VKO,NYM,2186.2373364159253
VKO,OVS,1645.191920939831
VKO,UCT,1279.0561137458
BKK,DAC,1568.3236640367477
BZL,DAC,116.32242240018415
CCU,CGP,348.8845449245538
CCU,DAC,239.16604798226183
CGP,CCU,348.8845449245538
CGP,DAC,228.8689131785803
CGP,MCT,3429.345676859058
CXB,DAC,310.67277963342605
DAC,BKK,1568.3236640367477
DAC,BZL,116.32242240018415
DAC,CCU,239.16604798226183
DAC,CGP,228.8689131785803
DAC,CXB,310.67277963342605
DAC,DXB,3536.9332887361466
DAC,JED,5231.027731273109
DAC,JSR,145.8964172356897
DAC,KTM,661.7863504386532
DAC,KUL,2642.3444655442045
DAC,MCT,3262.238647560092
DAC,SPD,260.7020597614167
DAC,ZYL,193.98971844190896
DXB,DAC,3536.9332887361466
JED,DAC,5231.027731273109
JSR,DAC,145.8964172356897
KTM,DAC,661.7863504386532
KUL,DAC,2642.3444655442045
MCT,CGP,3429.345676859058
MCT,DAC,3262.238647560092
RJH,DAC,192.42989154866436
SPD,DAC,260.7020597614167
SPD,RJH,149.9189845945615
ZYL,DAC,193.98971844190896
YGZ,YRB,383.41415944547464
YRB,YGZ,383.41415944547464
DFW,EZE,8533.648436019319
EZE,DFW,8533.648436019319
EZE,JFK,8534.825011552453
EZE,MIA,7118.914847033328
EZE,PUJ,6026.816402405388
JFK,EZE,8534.825011552453
MIA,EZE,7118.914847033328
MIA,PUJ,1466.296167705267
PUJ,EZE,6026.816402405388
PUJ,MIA,1466.296167705267
YEG,YXY,1528.5620204474437
YLW,YVR,287.18132280266354
YLW,YXY,1545.7250070520715
YOW,YZF,3099.695690736703
YVR,YLW,287.18132280266354
YVR,YXY,1483.3257830943014
YXY,YLW,1545.7250070520715
YXY,YVR,1483.3257830943014
YXY,YYC,1677.9159231773158
YXY,YZF,1103.6941914409852
YYC,YEG,245.99409218724088
YZF,YOW,3099.695690736703
YZF,YXY,1103.6941914409852
ACA,MEX,306.505709681554
ACA,TLC,287.5704383656372
AGU,MEX,421.7036339406671
BOG,MEX,3158.90672297904
CEN,MEX,1408.816283043614
CJS,MEX,1543.203030446157
CME,MEX,769.337943896862
CPE,MEX,898.6646748825233
CTM,MEX,1134.4742567992064
CUL,MEX,1048.5573335731337
CUN,MEX,1284.3579889788318
CUN,MTY,1448.3448101701872
CUN,TLC,1337.297235009254
CUU,MEX,1244.8502982810357
CZM,MEX,1274.7710682435154
GDL,MEX,459.10711818144296
GDL,MTY,669.9625552654957
GDL,SAT,1114.1103024264926
GDL,SJD,723.2448287133979
GDL,SNA,2048.6739107625503
GDL,TIJ,1902.388561921074
GUA,MEX,1056.3639718940938
HAV,MEX,1770.7262413352457
HMO,MEX,1618.934648508268
HUX,MEX,504.324425028653
JFK,MEX,3365.3367249372986
LAP,MEX,1274.1951847197126
LAS,MTY,1832.1532692442406
LAS,TLC,2405.4788935459414
MEX,ACA,306.505709681554
MEX,AGU,421.7036339406671
MEX,BOG,3158.90672297904
MEX,CEN,1408.816283043614
MEX,CJS,1543.203030446157
MEX,CME,769.337943896862
MEX,CPE,898.6646748825233
MEX,CTM,1134.4742567992064
MEX,CUL,1048.5573335731337
MEX,CUN,1284.3579889788318
MEX,CUU,1244.8502982810357
MEX,CZM,1274.7710682435154
MEX,GDL,459.10711818144296
MEX,GUA,1056.3639718940938
MEX,HAV,1770.7262413352457
MEX,HMO,1618.934648508268
MEX,HUX,504.324425028653
MEX,JFK,3365.3367249372986
MEX,LAP,1274.1951847197126
MEX,MIA,2050.707920209442
MEX,MID,996.4306331096882
MEX,MTT,495.51820900448274
MEX,MTY,713.164688040111
MEX,MZT,852.4355199810792
MEX,OAX,367.0886862405373
MEX,PQM,773.5923252221745
MEX,PVR,660.2940166080151
MEX,REX,735.9351223249668
MEX,SAT,1124.4258901742419
MEX,SJD,1177.6225936216174
MEX,SJO,1910.4250813099677
MEX,SNA,2442.1539171581303
MEX,TAM,341.82483632700155
MEX,TGZ,714.9689403653887
MEX,TIJ,2300.9931498457286
MEX,TRC,814.426740416344
MEX,VER,304.4771439830732
MEX,VSA,677.8194502375129
MEX,ZCL,537.1460867227323
MEX,ZIH,324.1211365929214
MEX,ZLO,576.7474506610779
MIA,MEX,2050.707920209442
MID,MEX,996.4306331096882
MTT,MEX,495.51820900448274
MTY,CUN,1448.3448101701872
MTY,GDL,669.9625552654957
MTY,LAS,1832.1532692442406
MTY,MEX,713.164688040111
MTY,SAT,447.5932681640052
MTY,TLC,718.398844013001
MZT,MEX,852.4355199810792
OAX,MEX,367.0886862405373
PQM,MEX,773.5923252221745
PVR,MEX,660.2940166080151
PVR,TLC,612.7297678916458
REX,MEX,735.9351223249668
SAT,GDL,1114.1103024264926
SAT,MEX,1124.4258901742419
SAT,MTY,447.5932681640052
SAT,TLC,1139.2051666289287
SJD,GDL,723.2448287133979
SJD,MEX,1177.6225936216174
SJD,TLC,1134.281885483745
SJO,MEX,1910.4250813099677
SNA,GDL,2048.6739107625503
SNA,MEX,2442.1539171581303
TAM,MEX,341.82483632700155
TGZ,MEX,714.9689403653887
TIJ,GDL,1902.388561921074
TIJ,MEX,2300.9931498457286
TLC,ACA,287.5704383656372
TLC,CUN,1337.297235009254
TLC,LAS,2405.4788935459414
TLC,MTY,718.398844013001
TLC,PVR,612.7297678916458
TLC,SAT,1139.2051666289287
TLC,SJD,1134.281885483745
TLC,ZIH,277.81406340420193
TRC,MEX,814.426740416344
VER,MEX,304.4771439830732
VSA,MEX,677.8194502375129
ZCL,MEX,537.1460867227323
ZIH,MEX,324.1211365929214
ZIH,TLC,277.81406340420193
ZLO,MEX,576.7474506610779
DEL,HEA,1543.0273880954937
DEL,KBL,1001.2921043477727
DXB,KBL,1686.394795552484
HEA,DEL,1543.0273880954937
HEA,ISB,982.8329753862625
HEA,KBL,641.9555846886482
ISB,HEA,982.8329753862625
ISB,KBL,353.35421386918955
KBL,DEL,1001.2921043477727
KBL,DXB,1686.394795552484
KBL,HEA,641.9555846886482
KBL,ISB,353.35421386918955
KBL,MZR,299.0300123651313
MZR,KBL,299.0300123651313
AYT,ZRH,2165.5711458598994
BSL,HRG,3216.4378999449614
HRG,BSL,3216.4378999449614
HRG,ZRH,3146.385973173186
PRN,ZRH,1120.2225531190813
RMF,ZRH,3337.4412676884804
SKP,ZRH,1198.2981048409072
ZRH,AYT,2165.5711458598994
ZRH,HRG,3146.385973173186
ZRH,PRN,1120.2225531190813
ZRH,RMF,3337.4412676884804
ZRH,SKP,1198.2981048409072
AGP,STR,1738.8755252140077
AGP,TXL,2245.8757428290896
ALG,CGN,1606.8042876051127
AMS,HAM,379.35690265065483
AOI,DUS,985.9470500757207
AOI,TXL,994.4761069085556
ARN,CGN,1188.763786523188
ARN,DUS,1162.4021441822897
ARN,HAM,825.5040617457946
ATH,CGN,1952.689988618654
ATH,STR,1682.1580361732017
AYT,CGN,2432.0838403573157
BCN,CGN,1132.7456900354834
BCN,DUS,1167.4145868113608
BCN,HAJ,1367.6018130093166
BCN,HAM,1492.5636307154116
BCN,STR,994.6559866495113
BDS,STR,1127.0221719062213
BEG,STR,946.7758222097558
BGO,HAM,794.8250293945966
BHX,HAM,794.4900140144013
BHX,TXL,1015.8542608423152
BIA,CGN,941.3290366127146
BIA,DUS,992.9733168088554
BIA,HAM,1232.3455823149216
BIA,STR,682.7278194714247
BIA,TXL,1148.3378583755032
BIO,DUS,1147.634659029722
BIO,STR,1110.4103061937597
BLQ,CGN,768.9528126133031
BLQ,TXL,904.2179487381707
BRE,STR,485.5024770412693
BRI,CGN,1309.7464820732512
BRI,DUS,1363.030452586919
BRI,STR,1027.1732080073336
BRU,STR,419.51353561893427
BSL,DUS,415.03613885167465
BUD,CGN,959.1916354074962
BUD,HAM,949.8154517034163
BUD,STR,758.5389160559723
CAG,CGN,1300.0409109672235
CAG,DUS,1350.30272067324
CAG,STR,1049.5872906672212
CDG,HAM,727.8466214152309
CFU,CGN,1597.9198065103762
CFU,DRS,1367.8823830096908
CFU,STR,1319.7793890657672
CGN,ALG,1606.8042876051127
CGN,ARN,1188.763786523188
CGN,ATH,1952.689988618654
CGN,AYT,2432.0838403573157
CGN,BCN,1132.7456900354834
CGN,BIA,941.3290366127146
CGN,BLQ,768.9528126133031
CGN,BRI,1309.7464820732512
CGN,BUD,959.1916354074962
CGN,CAG,1300.0409109672235
CGN,CFU,1597.9198065103762
CGN,CLY,935.9622649344591
CGN,CTA,1616.157913857525
CGN,DBV,1251.1730332839106
CGN,DRS,464.35896985408965
CGN,DUB,956.6855635579964
CGN,EDI,895.8076802463069
CGN,FAO,1950.5133996456357
CGN,FCO,1080.6606292463625
CGN,FDH,394.56426328199507
CGN,HAM,363.27867512066445
CGN,HDF,581.5349473386814
CGN,HER,2251.435072244162
CGN,IBZ,1407.8434083066215
CGN,JMK,2072.2844721076212
CGN,JTR,2171.0176748087574
CGN,KGS,2224.4705164166426
CGN,KLU,705.6442964859602
CGN,KVA,1740.0195465716815
CGN,LEJ,360.6239699094352
CGN,LHR,534.2208064423635
CGN,LIS,1850.4544738557865
CGN,LPA,3174.630453792128
CGN,MAN,699.4167323576169
CGN,MXP,593.8175855681067
CGN,NAP,1238.640186461414
CGN,NCE,801.4559468487395
CGN,NDR,1945.7375681288163
CGN,OLB,1123.2838994811948
CGN,PMI,1303.9162441110568
CGN,PMO,1486.541628106779
CGN,PRG,510.4976272051205
CGN,PSA,835.1754220310766
CGN,PUY,833.9115959982407
CGN,RAK,2478.390678509273
CGN,RHO,2314.0196413970816
CGN,RJK,835.5117427148809
CGN,RLG,486.2198258157691
CGN,SAW,2030.3443296240857
CGN,SJJ,1148.2105127748916
CGN,SKG,1677.1687792767113
CGN,SPU,1067.0878955546468
CGN,STN,492.4642154829361
CGN,SUF,1508.216674209751
CGN,SZG,544.8365426780231
CGN,TLV,3087.985487524643
CGN,TUN,1577.5180295395999
CGN,TXL,463.17545939967533
CGN,VCE,709.8355360890044
CGN,VIE,745.9889511619195
CGN,VRN,668.5539981351039
CGN,WAW,965.9289323157831
CGN,XRY,1887.9424106538618
CGN,ZAD,970.7021400487887
CGN,ZAG,870.9157536997383
CGN,ZRH,391.75684624557147
CLY,CGN,935.9622649344591
CTA,CGN,1616.157913857525
CTA,DUS,1670.0090529248318
CTA,HAJ,1718.9937956123285
CTA,HAM,1839.1170632540152
CTA,STR,1334.165032140471
CTA,TXL,1683.9329879053187
CWL,DUS,701.7777363594114
DBV,CGN,1251.1730332839106
DBV,DUS,1302.637720004775
DBV,HAJ,1273.6396484045379
DBV,HAM,1373.7165300701124
DBV,STR,978.147831915518
DBV,TXL,1172.1756478909977
DRS,CFU,1367.8823830096908
DRS,CGN,464.35896985408965
DRS,DUS,487.7634701718005
DRS,STR,423.79303286548867
DTM,HDF,512.6440190850305
DTM,MUC,461.42129693754384
DTM,PMI,1382.9114249228983
DTM,SAW,2032.3650163741465
DTM,SPU,1099.515889100064
DUB,CGN,956.6855635579964
DUB,DUS,915.1061161724591
DUS,AOI,985.9470500757207
DUS,ARN,1162.4021441822897
DUS,BCN,1167.4145868113608
DUS,BIA,992.9733168088554
DUS,BIO,1147.634659029722
DUS,BRI,1363.030452586919
DUS,BSL,415.03613885167465
DUS,CAG,1350.30272067324
DUS,CTA,1670.0090529248318
DUS,CWL,701.7777363594114
DUS,DBV,1302.637720004775
DUS,DRS,487.7634701718005
DUS,DUB,915.1061161724591
DUS,GVA,563.749469806704
DUS,HDF,575.6661149525005
DUS,HER,2302.8186577753218
DUS,IBZ,1443.1477219523222
DUS,KTW,867.5426574282935
DUS,LEJ,380.00363396226334
DUS,LYS,630.9752810299955
DUS,MAD,1441.2996839854331
DUS,MPL,883.0517905070114
DUS,MXP,645.5830196675819
DUS,NQY,829.9475121995755
DUS,NUE,364.67086675574745
DUS,OLB,1174.4896408013071
DUS,PMI,1341.9749996893797
DUS,POZ,701.6412035167914
DUS,PRG,543.8229731788716
DUS,PRN,1449.1698809894558
DUS,SKG,1726.6366258272408
DUS,SPU,1119.3173794754373
DUS,SUF,1562.0908497119442
DUS,TRN,680.1673008498391
DUS,VCE,763.4988855573005
DUS,WAW,981.283749304187
DUS,WRO,704.8513276266575
DUS,ZAD,1023.2267328400184
EDI,CGN,895.8076802463069
FAO,CGN,1950.5133996456357
FAO,HAM,2306.3947044180613
FAO,STR,1901.9458830265178
FCO,CGN,1080.6606292463625
FCO,HAJ,1200.8662444778367
FCO,HAM,1326.0054203595294
FCO,STR,801.5010826360824
FCO,TXL,1198.9815450253593
FDH,CGN,394.56426328199507
FKB,HAM,555.4848878192762
FMM,HAM,627.5647608107441
FMM,TXL,552.3725568007125
FRA,HDF,573.3534449846736
GVA,DUS,563.749469806704
GVA,HAM,867.2790414339107
HAJ,BCN,1367.6018130093166
HAJ,CTA,1718.9937956123285
HAJ,DBV,1273.6396484045379
HAJ,FCO,1200.8662444778367
HAJ,HER,2262.236491199953
HAJ,MXP,762.6939761493626
HAJ,NAP,1333.4968140835124
HAJ,PMI,1530.694491493166
HAJ,PRN,1387.809678307866
HAJ,SAW,1961.967942424973
HAJ,SKG,1667.006298246801
HAJ,SPU,1106.3043385848928
HAJ,STN,647.1398550409791
HAJ,STR,420.60934541452065
HAJ,SUF,1589.4412364069735
HAJ,VCE,797.4103741573039
HAJ,VIE,687.4071722284565
HAM,AMS,379.35690265065483
HAM,ARN,825.5040617457946
HAM,BCN,1492.5636307154116
HAM,BGO,794.8250293945966
HAM,BHX,794.4900140144013
HAM,BIA,1232.3455823149216
HAM,BUD,949.8154517034163
HAM,CDG,727.8466214152309
HAM,CGN,363.27867512066445
HAM,CTA,1839.1170632540152
HAM,DBV,1373.7165300701124
HAM,FAO,2306.3947044180613
HAM,FCO,1326.0054203595294
HAM,FKB,555.4848878192762
HAM,FMM,627.5647608107441
HAM,GVA,867.2790414339107
HAM,HER,2352.9636711125427
HAM,KLU,836.1790386291287
HAM,LHR,745.4433932249112
HAM,MAD,1780.8570411038572
HAM,MAN,810.8316563604445
HAM,MXP,894.1165104007664
HAM,NAP,1453.1503473795233
HAM,NCE,1127.1595229747504
HAM,NUE,465.5440748643671
HAM,OLB,1416.1375123891614
HAM,OSL,724.5758073105765
HAM,PMI,1658.5016376331082
HAM,PRG,489.78114627231673
HAM,PRN,1474.3596025680633
HAM,RJK,991.9811112303615
HAM,SAW,2019.7398410207784
HAM,SKG,1752.3639144187766
HAM,SPU,1213.1546697337903
HAM,STR,551.9424771472795
HAM,TLS,1277.9189842634805
HAM,VCE,919.2720675815303
HAM,VIE,767.4636458170978
HAM,VRN,917.9407321039622
HAM,ZRH,693.0545681128922
HDF,CGN,581.5349473386814
HDF,DTM,512.6440190850305
HDF,DUS,575.6661149525005
HDF,FRA,573.3534449846736
HDF,STR,670.796786884172
HEL,TXL,1118.843026440337
HER,CGN,2251.435072244162
HER,DUS,2302.8186577753218
HER,HAJ,2262.236491199953
HER,HAM,2352.9636711125427
HER,STR,1977.2905556982987
HER,TXL,2131.953309907375
IBZ,CGN,1407.8434083066215
IBZ,DUS,1443.1477219523222
IBZ,STR,1258.841975560427
IBZ,TXL,1775.755524063236
JMK,CGN,2072.2844721076212
JTR,CGN,2171.0176748087574
KGS,CGN,2224.4705164166426
KLU,CGN,705.6442964859602
KLU,HAM,836.1790386291287
KLU,TXL,662.2794581196705
KRK,STR,779.3202894242102
KTW,DUS,867.5426574282935
KVA,CGN,1740.0195465716815
KVA,STR,1486.6497756072044
LEJ,CGN,360.6239699094352
LEJ,DUS,380.00363396226334
LEJ,STR,372.39502033450697
LHR,CGN,534.2208064423635
LHR,HAM,745.4433932249112
LHR,STR,756.2531171470504
LHR,TXL,947.2445245714869
LIN,TXL,843.1436200065126
LIS,CGN,1850.4544738557865
LIS,STR,1833.0439330578822
LPA,CGN,3174.630453792128
LYS,DUS,630.9752810299955
MAD,DUS,1441.2996839854331
MAD,HAM,1780.8570411038572
MAN,CGN,699.4167323576169
MAN,HAM,810.8316563604445
MPL,DUS,883.0517905070114
MUC,DTM,461.42129693754384
MXP,CGN,593.8175855681067
MXP,DUS,645.5830196675819
MXP,HAJ,762.6939761493626
MXP,HAM,894.1165104007664
MXP,STR,342.2194300755072
NAP,CGN,1238.640186461414
NAP,HAJ,1333.4968140835124
NAP,HAM,1453.1503473795233
NAP,STR,954.9763341028344
NCE,CGN,801.4559468487395
NCE,HAM,1127.1595229747504
NCE,TXL,1086.6707467433903
NDR,CGN,1945.7375681288163
NQY,DUS,829.9475121995755
NUE,DUS,364.67086675574745
NUE,HAM,465.5440748643671
NUE,TXL,373.7585407525794
OLB,CGN,1123.2838994811948
OLB,DUS,1174.4896408013071
OLB,HAM,1416.1375123891614
OLB,STR,866.653918657795
OSL,HAM,724.5758073105765
PMI,CGN,1303.9162441110568
PMI,DTM,1382.9114249228983
PMI,DUS,1341.9749996893797
PMI,HAJ,1530.694491493166
PMI,HAM,1658.5016376331082
PMI,STR,1139.3015761510715
PMI,TXL,1655.806048004057
PMO,CGN,1486.541628106779
POZ,DUS,701.6412035167914
PRG,CGN,510.4976272051205
PRG,DUS,543.8229731788716
PRG,HAM,489.78114627231673
PRN,DUS,1449.1698809894558
PRN,HAJ,1387.809678307866
PRN,HAM,1474.3596025680633
PRN,STR,1140.8873917140734
PRN,TXL,1251.7634353338817
PSA,CGN,835.1754220310766
PUY,CGN,833.9115959982407
RAK,CGN,2478.390678509273
RHO,CGN,2314.0196413970816
RJK,CGN,835.5117427148809
RJK,HAM,991.9811112303615
RJK,STR,560.0333071468971
RLG,CGN,486.2198258157691
RLG,STR,618.8207968983945
SAW,CGN,2030.3443296240857
SAW,DTM,2032.3650163741465
SAW,HAJ,1961.967942424973
SAW,HAM,2019.7398410207784
SAW,STR,1798.5588780834662
SAW,TXL,1773.3307016334338
SJJ,CGN,1148.2105127748916
SJJ,STR,883.9616268913634
SJJ,TXL,1040.128931861258
SKG,CGN,1677.1687792767113
SKG,DUS,1726.6366258272408
SKG,HAJ,1667.006298246801
SKG,HAM,1752.3639144187766
SKG,STR,1414.0073772439732
SPU,CGN,1067.0878955546468
SPU,DTM,1099.515889100064
SPU,DUS,1119.3173794754373
SPU,HAJ,1106.3043385848928
SPU,HAM,1213.1546697337903
SPU,STR,790.2641965083575
SPU,TXL,1027.482270432045
STN,CGN,492.4642154829361
STN,HAJ,647.1398550409791
STN,STR,729.955571717754
STR,AGP,1738.8755252140077
STR,ATH,1682.1580361732017
STR,BCN,994.6559866495113
STR,BDS,1127.0221719062213
STR,BEG,946.7758222097558
STR,BIA,682.7278194714247
STR,BIO,1110.4103061937597
STR,BRE,485.5024770412693
STR,BRI,1027.1732080073336
STR,BRU,419.51353561893427
STR,BUD,758.5389160559723
STR,CAG,1049.5872906672212
STR,CFU,1319.7793890657672
STR,CTA,1334.165032140471
STR,DBV,978.147831915518
STR,DRS,423.79303286548867
STR,FAO,1901.9458830265178
STR,FCO,801.5010826360824
STR,HAJ,420.60934541452065
STR,HAM,551.9424771472795
STR,HDF,670.796786884172
STR,HER,1977.2905556982987
STR,IBZ,1258.841975560427
STR,KRK,779.3202894242102
STR,KVA,1486.6497756072044
STR,LEJ,372.39502033450697
STR,LHR,756.2531171470504
STR,LIS,1833.0439330578822
STR,MXP,342.2194300755072
STR,NAP,954.9763341028344
STR,OLB,866.653918657795
STR,PMI,1139.3015761510715
STR,PRN,1140.8873917140734
STR,RJK,560.0333071468971
STR,RLG,618.8207968983945
STR,SAW,1798.5588780834662
STR,SJJ,883.9616268913634
STR,SKG,1414.0073772439732
STR,SPU,790.2641965083575
STR,STN,729.955571717754
STR,SUF,1223.9659009116199
STR,TXL,516.938308772528
STR,VIE,546.0451435837788
STR,ZAD,692.4664103585694
STR,ZAG,611.8492991643129
SUF,CGN,1508.216674209751
SUF,DUS,1562.0908497119442
SUF,HAJ,1589.4412364069735
SUF,STR,1223.9659009116199
SZG,CGN,544.8365426780231
TLS,HAM,1277.9189842634805
TLV,CGN,3087.985487524643
TRN,DUS,680.1673008498391
TUN,CGN,1577.5180295395999
TXL,AGP,2245.8757428290896
TXL,AOI,994.4761069085556
TXL,BHX,1015.8542608423152
TXL,BIA,1148.3378583755032
TXL,BLQ,904.2179487381707
TXL,CGN,463.17545939967533
TXL,CTA,1683.9329879053187
TXL,DBV,1172.1756478909977
TXL,FCO,1198.9815450253593
TXL,FMM,552.3725568007125
TXL,HEL,1118.843026440337
TXL,HER,2131.953309907375
TXL,IBZ,1775.755524063236
TXL,KLU,662.2794581196705
TXL,LHR,947.2445245714869
TXL,LIN,843.1436200065126
TXL,NCE,1086.6707467433903
TXL,NUE,373.7585407525794
TXL,PMI,1655.806048004057
TXL,PRN,1251.7634353338817
TXL,SAW,1773.3307016334338
TXL,SJJ,1040.128931861258
TXL,SPU,1027.482270432045
TXL,STR,516.938308772528
TXL,VIE,546.7038581634993
TXL,VRN,815.4948155469598
TXL,ZAD,951.8920956461982
VCE,CGN,709.8355360890044
VCE,DUS,763.4988855573005
VCE,HAJ,797.4103741573039
VCE,HAM,919.2720675815303
VIE,CGN,745.9889511619195
