source,source_country,source_region,destination,destination_country,destination_region,distance_km
SVX,Russia,RUS,DME,Russia,RUS,1421.869770373124
SVX,Russia,RUS,DWC,United Arab Emirates,MEA,3570.179343127751
SVX,Russia,RUS,DXB,United Arab Emirates,MEA,3528.6966150254366
SVX,Russia,RUS,DYU,Tajikistan,ASC,2107.6667292963757
SVX,Russia,RUS,EVN,Armenia,ASC,2194.2433632349694
SVX,Russia,RUS,FCO,Italy,EUM,3793.37280159721
SVX,Russia,RUS,FRU,Kyrgyzstan,ASC,1801.9801070193128
SVX,Russia,RUS,GYD,Azerbaijan,ASC,1969.5467857825408
SVX,Russia,RUS,HRB,China,CHN,4536.080506817662
SVX,Russia,RUS,KJA,Russia,RUS,1930.7101044496371
SVX,Russia,RUS,KLV,Czech Republic,EUE,3181.7492335841
SVX,Russia,RUS,KRR,Russia,RUS,1984.0751171438978
SVX,Russia,RUS,LBD,Tajikistan,ASC,1947.342687797536
SVX,Russia,RUS,LCA,Cyprus,EUM,3174.9905978718666
SVX,Russia,RUS,LED,Russia,RUS,1801.012176955981
SVX,Russia,RUS,MRV,Russia,RUS,1862.2932166324968
SVX,Russia,RUS,MUC,Germany,EUW,3363.0877884045544
SVX,Russia,RUS,NMA,Uzbekistan,ASC,1915.4352594042275
SVX,Russia,RUS,NSK,Russia,RUS,1904.7874688648662
SVX,Russia,RUS,OSS,Kyrgyzstan,ASC,1991.713886185783
SVX,Russia,RUS,OVB,Russia,RUS,1370.297258632382
SVX,Russia,RUS,PEK,China,CHN,4364.680636771929
SVX,Russia,RUS,PRG,Czech Republic,EUE,3106.325240265669
SVX,Russia,RUS,TAS,Uzbekistan,ASC,1826.3012397925972
SVX,Russia,RUS,TLV,Israel,MDA,3392.8930403424797
TAS,Uzbekistan,ASC,CEK,Russia,RUS,1662.234408264739
TAS,Uzbekistan,ASC,GOJ,Russia,RUS,2477.2272045711647
TAS,Uzbekistan,ASC,KGD,Russia,RUS,3827.628140567878
TAS,Uzbekistan,ASC,KJA,Russia,RUS,2355.4107773440446
TAS,Uzbekistan,ASC,KRR,Russia,RUS,2463.965608185333
TAS,Uzbekistan,ASC,KUF,Russia,RUS,1969.7440636011906
TAS,Uzbekistan,ASC,SVX,Russia,RUS,1826.3012397925972
TIV,Montenegro,ENE,DME,Russia,RUS,2001.0800735809578
TIV,Montenegro,ENE,LED,Russia,RUS,2088.3524751448217
TJU,Tajikistan,ASC,DME,Russia,RUS,3064.0545822350905
TJU,Tajikistan,ASC,LED,Russia,RUS,3680.9910242114797
TJU,Tajikistan,ASC,SVX,Russia,RUS,2188.50588946296
TLV,Israel,MDA,SVX,Russia,RUS,3392.8930403424797
UFA,Russia,RUS,DME,Russia,RUS,1147.1436969612835
UFA,Russia,RUS,DYU,Tajikistan,ASC,2030.1702256065394
UFA,Russia,RUS,LBD,Tajikistan,ASC,1896.6306580639384
UUD,Russia,RUS,DME,Russia,RUS,4410.910188803308
VOG,Russia,RUS,DYU,Tajikistan,ASC,2259.8468865057503
YKS,Russia,RUS,OVB,Russia,RUS,2775.1714819496956
BJM,Burundi,AFE,EBB,Uganda,AFE,510.61957063747735
BJM,Burundi,AFE,KGL,Rwanda,AFE,176.1537340831755
DAR,Tanzania,AFE,EBB,Uganda,AFE,1074.3993101651486
EBB,Uganda,AFE,BJM,Burundi,AFE,510.61957063747735
EBB,Uganda,AFE,DAR,Tanzania,AFE,1074.3993101651486
EBB,Uganda,AFE,JRO,Tanzania,AFE,643.3394181635026
EBB,Uganda,AFE,JUB,South Sudan,AFE,545.1181089050916
EBB,Uganda,AFE,KGL,Rwanda,AFE,340.01947927979796
EBB,Uganda,AFE,MGQ,Somalia,AFE,1446.515417703278
EBB,Uganda,AFE,NBO,Kenya,AFE,521.0702851399367
JRO,Tanzania,AFE,EBB,Uganda,AFE,643.3394181635026
JUB,South Sudan,AFE,EBB,Uganda,AFE,545.1181089050916
KGL,Rwanda,AFE,BJM,Burundi,AFE,176.1537340831755
KGL,Rwanda,AFE,EBB,Uganda,AFE,340.01947927979796
MGQ,Somalia,AFE,EBB,Uganda,AFE,1446.515417703278
NBO,Kenya,AFE,EBB,Uganda,AFE,521.0702851399367
ABE,United States,USA,ORD,United States,USA,1050.3906351119708
ABJ,Cote d'Ivoire,AFW,BRU,Belgium,EUW,5134.849291802726
ABJ,Cote d'Ivoire,AFW,LFW,Togo,AFW,581.960037643277
ABJ,Cote d'Ivoire,AFW,OUA,Burkina Faso,AFW,831.9292485492952
ABQ,United States,USA,DEN,United States,USA,562.6630160989412
ABQ,United States,USA,IAH,United States,USA,1195.6894628822083
ABQ,United States,USA,LAX,United States,USA,1087.5728917074266
ABQ,United States,USA,ORD,United States,USA,1795.9164589172863
ABQ,United States,USA,SFO,United States,USA,1439.3049711841563
ACA,Mexico,MEX,IAH,United States,USA,1537.763593640762
ACV,United States,USA,CEC,United States,USA,89.826536077153
ACV,United States,USA,SFO,United States,USA,402.1900920120984
ACV,United States,USA,SMF,United States,USA,332.608078411965
ACY,United States,USA,IAH,United States,USA,2162.8826633414133
ACY,United States,USA,ORD,United States,USA,1156.3400696059011
ADD,Ethiopia,AFE,JED,Saudi Arabia,MEA,1412.882467734796
AEX,United States,USA,IAH,United States,USA,305.93427351233345
AGU,Mexico,MEX,IAH,United States,USA,1154.6900228098996
AIA,United States,USA,CDR,United States,USA,90.43049890246944
AKL,New Zealand,ANZ,LAX,United States,USA,10486.556704448072
AKL,New Zealand,ANZ,SFO,United States,USA,10508.95644116416
ALA,Kazakhstan,ASC,TSE,Kazakhstan,ASC,950.5424188989373
ALB,United States,USA,CLE,United States,USA,680.3442410794293
ALB,United States,USA,EWR,United States,USA,230.61397140097426
ALB,United States,USA,IAD,United States,USA,522.7286105453331
ALB,United States,USA,ORD,United States,USA,1160.5128935879
ALS,United States,USA,DEN,United States,USA,289.07553610357746
ALS,United States,USA,FMN,United States,USA,223.3362180176104
AMA,United States,USA,DEN,United States,USA,578.6070367747593
AMA,United States,USA,IAH,United States,USA,832.8530739234925
AMS,Netherlands,EUW,EWR,United States,USA,5868.462476691518
AMS,Netherlands,EUW,IAD,United States,USA,6207.09604718788
AMS,Netherlands,EUW,IAH,United States,USA,8049.292070451202
AMS,Netherlands,EUW,ORD,United States,USA,6611.863040774068
ANC,United States,USA,DEN,United States,USA,3863.051706286908
ANC,United States,USA,ORD,United States,USA,4568.377272381567
ANC,United States,USA,SEA,United States,USA,2325.6404459758587
ANU,Antigua and Barbuda,LAM,EWR,United States,USA,2875.915445157764
AOO,United States,USA,IAD,United States,USA,167.55751727955015
AOO,United States,USA,JST,United States,USA,43.63222162207733
ARN,Sweden,EUW,EWR,United States,USA,6307.184011715216
ASB,Turkmenistan,ASC,GYD,Azerbaijan,ASC,767.059678084576
ASE,United States,USA,DEN,United States,USA,201.23649486346568
ASE,United States,USA,LAX,United States,USA,1184.502934679918
ATL,United States,USA,CLE,United States,USA,893.8160893493866
ATL,United States,USA,DEN,United States,USA,1926.6178297784163
ATL,United States,USA,EWR,United States,USA,1199.3163539241523
ATL,United States,USA,FRA,Germany,EUW,7409.649808022336
ATL,United States,USA,IAD,United States,USA,859.0311610793251
ATL,United States,USA,IAH,United States,USA,1107.5625747320169
ATL,United States,USA,LGA,United States,USA,1224.8675556123212
ATL,United States,USA,ORD,United States,USA,976.3278291656198
ATL,United States,USA,SFO,United States,USA,3434.7180355672913
ATL,United States,USA,YYZ,Canada,CAN,1191.0770519839975
ATW,United States,USA,ORD,United States,USA,258.32380418567584
AUA,Aruba,LAM,EWR,United States,USA,3160.8269991062552
AUA,Aruba,LAM,IAD,United States,USA,3030.532224302261
AUH,United Arab Emirates,MEA,FRA,Germany,EUW,4861.965408876578
AUH,United Arab Emirates,MEA,MCT,Oman,MEA,380.65242632882945
AUS,United States,USA,CLE,United States,USA,1889.4641931559001
AUS,United States,USA,CUN,Mexico,MEX,1484.3072463925482
AUS,United States,USA,DEN,United States,USA,1248.8228205949558
AUS,United States,USA,EWR,United States,USA,2416.910221871027
AUS,United States,USA,IAD,United States,USA,2084.36349818699
AUS,United States,USA,IAH,United States,USA,225.23726932752922
AUS,United States,USA,LAX,United States,USA,1994.3477323783463
AUS,United States,USA,ORD,United States,USA,1574.5638867939842
AUS,United States,USA,SFO,United States,USA,2416.0142823502824
AVL,United States,USA,ORD,United States,USA,863.1520750766512
AVP,United States,USA,ORD,United States,USA,1013.6209750443188
BAH,Bahrain,MEA,DOH,Qatar,MEA,147.7476862939294
BAH,Bahrain,MEA,KWI,Kuwait,MEA,420.4234115538271
BAQ,Colombia,LAM,MIA,United States,USA,1755.5472293751411
BCN,Spain,EUM,EWR,United States,USA,6176.617351273514
BDA,Bermuda,LAM,EWR,United States,USA,1254.0822005864109
BDL,United States,USA,IAD,United States,USA,523.2906590305247
BDL,United States,USA,ORD,United States,USA,1256.983245484169
BDL,United States,USA,YUL,Canada,CAN,401.7930392366477
BDL,United States,USA,YYZ,Canada,CAN,598.5735414664481
BFD,United States,USA,CLE,United States,USA,270.36913608410555
BFD,United States,USA,JHW,United States,USA,64.23456997111218
BFL,United States,USA,DEN,United States,USA,1356.7708249200514
BFL,United States,USA,IAH,United States,USA,2293.802373128807
BFL,United States,USA,LAX,United States,USA,176.09999761417887
BFL,United States,USA,SFO,United States,USA,383.2934531431354
BFS,United Kingdom,ENW,EWR,United States,USA,5098.821703897242
BGM,United States,USA,IAD,United States,USA,383.7545444427007
BHM,United States,USA,DEN,United States,USA,1740.0206563372997
BHM,United States,USA,IAH,United States,USA,903.6488693557641
BHM,United States,USA,ORD,United States,USA,941.2112095937982
BHX,United Kingdom,ENW,BRU,Belgium,EUW,462.9168096922299
BHX,United Kingdom,ENW,EWR,United States,USA,5444.8284374188825
BIL,United States,USA,DEN,United States,USA,732.3819386336534
BIM,Bahamas,LAM,FLL,United States,USA,98.02452722937417
BIS,United States,USA,DEN,United States,USA,831.269953666158
BJL,Gambia,AFW,DKR,Senegal,AFW,180.17842014822085
BJM,Burundi,AFE,NBO,Kenya,AFE,874.2742104146851
BJX,Mexico,MEX,IAH,United States,USA,1173.8241937907915
BJX,Mexico,MEX,LAX,United States,USA,2199.1420113369004
BKK,Thailand,ASE,NRT,Japan,JPN,4648.996248750031
BKW,United States,USA,IAD,United States,USA,344.70511893811397
BKW,United States,USA,SHD,United States,USA,202.19723173730947
BNA,United States,USA,CLE,United States,USA,721.4329747571325
BNA,United States,USA,DEN,United States,USA,1627.5841721572424
BNA,United States,USA,EWR,United States,USA,1201.009224713767
BNA,United States,USA,IAD,United States,USA,871.0403276219868
BNA,United States,USA,IAH,United States,USA,1056.5249141955032
BNA,United States,USA,ORD,United States,USA,659.4850707493616
BOG,Colombia,LAM,EWR,United States,USA,4002.0073091509266
BOG,Colombia,LAM,IAD,United States,USA,3822.244472890166
BOG,Colombia,LAM,IAH,United States,USA,3584.94266895352
BOG,Colombia,LAM,JFK,United States,USA,3996.3160635083013
BOG,Colombia,LAM,MIA,United States,USA,2434.892134515501
BOI,United States,USA,DEN,United States,USA,1042.2017842036057
BOI,United States,USA,LAX,United States,USA,1086.4389828538772
BOI,United States,USA,ORD,United States,USA,2306.969040121241
BOI,United States,USA,SFO,United States,USA,840.2405025625583
BOM,India,IND,EWR,United States,USA,12545.829199125454
BON,Netherlands Antilles,EUW,EWR,United States,USA,3227.835438748757
BON,Netherlands Antilles,EUW,IAH,United States,USA,3423.601881321757
BOS,United States,USA,CLE,United States,USA,903.3054851585903
BOS,United States,USA,DEN,United States,USA,2815.731331904843
BOS,United States,USA,DUB,Ireland,EUW,4802.866863264733
BOS,United States,USA,EWR,United States,USA,322.30617955799175
BOS,United States,USA,FRA,Germany,EUW,5889.312106674439
BOS,United States,USA,IAD,United States,USA,663.5496263538276
BOS,United States,USA,IAH,United States,USA,2567.645419721348
BOS,United States,USA,LAX,United States,USA,4193.029087460071
BOS,United States,USA,MUC,Germany,EUW,6181.024543071486
BOS,United States,USA,ORD,United States,USA,1391.078325285235
BOS,United States,USA,PTY,Panama,LAM,3791.431947235379
BOS,United States,USA,SFO,United States,USA,4341.241632161181
BOS,United States,USA,YHZ,Canada,CAN,664.804586828768
BOS,United States,USA,YOW,Canada,CAN,497.94824824150504
BOS,United States,USA,YUL,Canada,CAN,408.98351497212974
BOS,United States,USA,YYZ,Canada,CAN,715.8841455141802
BOS,United States,USA,ZRH,Switzerland,ENW,6009.993595526564
BQN,Puerto Rico,LAM,EWR,United States,USA,2558.1107075470404
BRO,United States,USA,IAH,United States,USA,497.4651204940501
BRU,Belgium,EUW,ABJ,Cote d'Ivoire,AFW,5134.849291802726
BRU,Belgium,EUW,BHX,United Kingdom,ENW,462.9168096922299
BRU,Belgium,EUW,BJM,Burundi,AFE,6475.87695715661
BRU,Belgium,EUW,COO,Benin,AFW,4956.908290765318
BRU,Belgium,EUW,DKR,Senegal,AFW,4477.441988513224
BRU,Belgium,EUW,DLA,Cameroon,AFW,5237.382381461181
BRU,Belgium,EUW,EWR,United States,USA,5907.2247491056605
BRU,Belgium,EUW,FNA,Sierra Leone,AFW,4974.4228581604875
BRU,Belgium,EUW,GOT,Sweden,EUW,905.0098112872215
BRU,Belgium,EUW,HAJ,Germany,EUW,398.1722073018948
BRU,Belgium,EUW,IAD,United States,USA,6246.992821611421
BRU,Belgium,EUW,JFK,United States,USA,5885.511434329616
BRU,Belgium,EUW,KGL,Rwanda,AFE,6362.006144791528
BRU,Belgium,EUW,LAD,Angola,AFZ,6698.296971783198
BRU,Belgium,EUW,MAN,United Kingdom,ENW,535.6441277831727
BRU,Belgium,EUW,NSI,Cameroon,AFW,5287.473062644667
BRU,Belgium,EUW,ORD,United States,USA,6675.176073503429
BRU,Belgium,EUW,OUA,Burkina Faso,AFW,4320.714713293363
BRU,Belgium,EUW,PRG,Czech Republic,EUE,696.5779880870049
BRU,Belgium,EUW,SXB,France,EUM,346.5258687210088
BTR,United States,USA,IAH,United States,USA,407.1767878809262
BTV,United States,USA,EWR,United States,USA,428.3836993968036
BTV,United States,USA,IAD,United States,USA,710.6035208684834
BTV,United States,USA,ORD,United States,USA,1225.1109175156396
BUF,United States,USA,CLE,United States,USA,308.0220571445634
BUF,United States,USA,EWR,United States,USA,453.223053320155
BUF,United States,USA,IAD,United States,USA,457.06853926598626
BUF,United States,USA,ORD,United States,USA,759.639662171329
BUR,United States,USA,DEN,United States,USA,1366.1460881176124
BUR,United States,USA,SFO,United States,USA,524.5691617088377
BWI,United States,USA,CLE,United States,USA,504.8027246392066
BWI,United States,USA,DEN,United States,USA,2393.5462602764187
BWI,United States,USA,EWR,United States,USA,271.7856527847369
BWI,United States,USA,IAH,United States,USA,1985.7894631683184
BWI,United States,USA,LAX,United States,USA,3739.9133294910666
BWI,United States,USA,ORD,United States,USA,997.9705182564419
BWI,United States,USA,SFO,United States,USA,3944.352446112692
BZE,Belize,LAM,EWR,United States,USA,2909.0642890352533
BZE,Belize,LAM,IAH,United States,USA,1556.9419664965435
BZN,United States,USA,DEN,United States,USA,843.2168651072442
BZN,United States,USA,ORD,United States,USA,1903.3568264325922
CAE,United States,USA,IAD,United States,USA,645.7737424269712
CAE,United States,USA,IAH,United States,USA,1410.4130292862092
CAE,United States,USA,ORD,United States,USA,1072.9835682587668
CAI,Egypt,AFN,JFK,United States,USA,9016.465902013322
CAK,United States,USA,ORD,United States,USA,551.3002959262693
CCS,Venezuela,LAM,IAH,United States,USA,3639.6512465530836
CDG,France,EUM,EWR,United States,USA,5856.568130177756
CDG,France,EUM,IAD,United States,USA,6197.545849171196
CDG,France,EUM,ORD,United States,USA,6664.207933200134
CDG,France,EUM,SFO,United States,USA,8962.21027620228
CDR,United States,USA,DEN,United States,USA,356.13911034927685
CEC,United States,USA,ACV,United States,USA,89.826536077153
CEC,United States,USA,SFO,United States,USA,489.32317653966993
CHO,United States,USA,IAD,United States,USA,124.7004064992296
CHS,United States,USA,CLE,United States,USA,960.0302011052198
CHS,United States,USA,EWR,United States,USA,1011.5398829662862
CHS,United States,USA,IAD,United States,USA,711.3294430607097
CHS,United States,USA,IAH,United States,USA,1485.8280121394835
CHS,United States,USA,ORD,United States,USA,1224.101681369769
CIC,United States,USA,SFO,United States,USA,246.12589954401014
CID,United States,USA,DEN,United States,USA,1111.6906340129387
CID,United States,USA,ORD,United States,USA,314.98947964505896
CKB,United States,USA,IAD,United States,USA,242.3320314403524
CKB,United States,USA,MGW,United States,USA,46.894625600183964
CKY,Guinea,AFW,DKR,Senegal,AFW,712.138674326319
CLD,United States,USA,LAX,United States,USA,138.2992312048778
CLE,United States,USA,ALB,United States,USA,680.3442410794293
CLE,United States,USA,ATL,United States,USA,893.8160893493866
CLE,United States,USA,AUS,United States,USA,1889.4641931559001
CLE,United States,USA,BFD,United States,USA,270.36913608410555
CLE,United States,USA,BNA,United States,USA,721.4329747571325
CLE,United States,USA,BOS,United States,USA,903.3054851585903
CLE,United States,USA,BUF,United States,USA,308.0220571445634
CLE,United States,USA,BWI,United States,USA,504.8027246392066
CLE,United States,USA,CHS,United States,USA,960.0302011052198
CLE,United States,USA,CLT,United States,USA,693.6656666196309
CLE,United States,USA,CMH,United States,USA,180.071543382921
CLE,United States,USA,CUN,Mexico,MEX,2314.391983158844
CLE,United States,USA,DAY,United States,USA,260.980698176211
CLE,United States,USA,DCA,United States,USA,498.23984013670264
CLE,United States,USA,DEN,United States,USA,1927.923366854876
CLE,United States,USA,DFW,United States,USA,1641.7331087329367
CLE,United States,USA,DUJ,United States,USA,247.89438190060773
CLE,United States,USA,ERI,United States,USA,157.81003714328259
CLE,United States,USA,EWR,United States,USA,648.8124178456535
CLE,United States,USA,FKL,United States,USA,165.9853748198982
CLE,United States,USA,FLL,United States,USA,1712.7325737316385
CLE,United States,USA,FNT,United States,USA,232.77809320312733
CLE,United States,USA,GRR,United States,USA,344.0218065993941
CLE,United States,USA,GSP,United States,USA,725.2626687485135
CLE,United States,USA,IAD,United States,USA,463.1654532819222
CLE,United States,USA,IAH,United States,USA,1756.1168205448657
CLE,United States,USA,IND,United States,USA,419.9922357578683
CLE,United States,USA,JHW,United States,USA,230.1704800850183
CLE,United States,USA,LAS,United States,USA,2929.4137719458236
CLE,United States,USA,LAX,United States,USA,3296.4265644558554
CLE,United States,USA,LGA,United States,USA,671.9552060920763
CLE,United States,USA,MCI,United States,USA,1113.9823714181573
CLE,United States,USA,MCO,United States,USA,1444.399023303829
CLE,United States,USA,MKE,United States,USA,526.5538097835287
CLE,United States,USA,MSP,United States,USA,998.9095861549555
CLE,United States,USA,MSY,United States,USA,1477.5775173827785
CLE,United States,USA,ORD,United States,USA,506.5652697563043
CLE,United States,USA,PBI,United States,USA,1645.5858434963022
CLE,United States,USA,PHX,United States,USA,2790.759520217516
CLE,United States,USA,PKB,United States,USA,232.4117813766458
CLE,United States,USA,RIC,United States,USA,582.869089110713
CLE,United States,USA,ROC,United States,USA,392.61621638357457
CLE,United States,USA,RSW,United States,USA,1654.103007601883
CLE,United States,USA,SDF,United States,USA,489.60672770609705
CLE,United States,USA,SFO,United States,USA,3469.946635055081
CLE,United States,USA,STL,United States,USA,782.6015209316528
CLE,United States,USA,SYR,United States,USA,508.8919500861013
CLE,United States,USA,TPA,United States,USA,1495.3286494679287
CLE,United States,USA,YYZ,Canada,CAN,310.63686547433326
CLL,United States,USA,IAH,United States,USA,118.95647405764858
CLO,Colombia,LAM,BOG,Colombia,LAM,279.3123284950528
CLO,Colombia,LAM,MIA,United States,USA,2509.027109208038
CLT,United States,USA,CLE,United States,USA,693.6656666196309
CLT,United States,USA,EWR,United States,USA,850.2863949538688
CLT,United States,USA,IAD,United States,USA,517.371064721726
CLT,United States,USA,IAH,United States,USA,1466.896704903281
CLT,United States,USA,ORD,United States,USA,964.5786715815266
CME,Mexico,MEX,IAH,United States,USA,1309.7882204013015
CMH,United States,USA,CLE,United States,USA,180.071543382921
CMH,United States,USA,DEN,United States,USA,1852.641704376556
CMH,United States,USA,EWR,United States,USA,742.9840436800283
CMH,United States,USA,IAD,United States,USA,481.0058455708553
CMH,United States,USA,IAH,United States,USA,1586.2497746368967
CMH,United States,USA,ORD,United States,USA,474.79723356471544
CMH,United States,USA,YYZ,Canada,CAN,490.1764980667539
CMX,United States,USA,ORD,United States,USA,578.9274002306934
CNS,Australia,ANZ,GUM,Guam,ASE,3378.543055359725
COD,United States,USA,DEN,United States,USA,629.7189125584385
COO,Benin,AFW,ABJ,Cote d'Ivoire,AFW,708.6475804913288
COS,United States,USA,DEN,United States,USA,117.43509694885212
COS,United States,USA,IAD,United States,USA,2349.7182272465325
COS,United States,USA,IAH,United States,USA,1302.1600373688375
COS,United States,USA,LAX,United States,USA,1339.2200803268502
COS,United States,USA,ORD,United States,USA,1462.9053166457056
COS,United States,USA,SFO,United States,USA,1547.352969167422
CPH,Denmark,EUW,OSL,Norway,ENW,509.6080381674036
CPR,United States,USA,DEN,United States,USA,370.20025618283904
CRP,United States,USA,IAH,United States,USA,323.7592538585474
CTG,Colombia,LAM,MIA,United States,USA,1779.4688012502493
CTS,Japan,JPN,GUM,Guam,ASE,3270.7101592474505
CUN,Mexico,MEX,AUS,United States,USA,1484.3072463925482
CUN,Mexico,MEX,CLE,United States,USA,2314.391983158844
CUN,Mexico,MEX,DEN,United States,USA,2689.2565673305517
CUN,Mexico,MEX,EWR,United States,USA,2493.3324447802174
CUN,Mexico,MEX,IAD,United States,USA,2185.0658522912076
CUN,Mexico,MEX,IAH,United States,USA,1307.195271907042
CUN,Mexico,MEX,LAX,United States,USA,3406.6211432517784
CUN,Mexico,MEX,ORD,United States,USA,2330.643821593091
CUN,Mexico,MEX,SFO,United States,USA,3871.228401174132
CUU,Mexico,MEX,IAH,United States,USA,1039.1455242032982
CVG,United States,USA,DEN,United States,USA,1716.3564135826164
CVG,United States,USA,EWR,United States,USA,913.8601575616506
CVG,United States,USA,IAD,United States,USA,623.19665708859
CVG,United States,USA,IAH,United States,USA,1402.3184441332137
CVG,United States,USA,ORD,United States,USA,425.3843061709205
CWA,United States,USA,ORD,United States,USA,342.24379844482036
CYS,United States,USA,DEN,United States,USA,144.3655283570815
CYS,United States,USA,WRL,United States,USA,404.5622142576041
CZM,Mexico,MEX,IAH,United States,USA,1349.200528849909
DAL,United States,USA,IAH,United States,USA,349.0842905807613
DAR,Tanzania,AFE,NBO,Kenya,AFE,667.5883521309769
DAY,United States,USA,CLE,United States,USA,260.980698176211
DAY,United States,USA,DEN,United States,USA,1741.4179696811796
DAY,United States,USA,EWR,United States,USA,856.4189992724879
DAY,United States,USA,IAD,United States,USA,590.4895116187031
DAY,United States,USA,ORD,United States,USA,386.10245645994024
DCA,United States,USA,CLE,United States,USA,498.23984013670264
DCA,United States,USA,DEN,United States,USA,2369.1905879190153
DCA,United States,USA,EWR,United States,USA,319.3404112768563
DCA,United States,USA,IAH,United States,USA,1941.6309690131773
DCA,United States,USA,ORD,United States,USA,982.6189947681239
DCA,United States,USA,SFO,United States,USA,3920.948892620093
DDC,United States,USA,DEN,United States,USA,469.7868123300791
DDC,United States,USA,LBL,United States,USA,118.78633744494815
DEL,India,IND,EWR,United States,USA,11763.735301507808
DEN,United States,USA,ABQ,United States,USA,562.6630160989412
DEN,United States,USA,AIA,United States,USA,289.8335492017785
DEN,United States,USA,ALS,United States,USA,289.07553610357746
DEN,United States,USA,AMA,United States,USA,578.6070367747593
DEN,United States,USA,ANC,United States,USA,3863.051706286908
DEN,United States,USA,ASE,United States,USA,201.23649486346568
