source,source_country,destination,destination_country,distance_km
RGN,Burma,ICN,South Korea,3741.677494084539
ROR,Palau,ICN,South Korea,3445.44848961788
RSU,South Korea,GMP,South Korea,310.9626336371436
SDJ,Japan,ICN,South Korea,1271.820205305641
SEA,United States,ICN,South Korea,8373.342960148582
SFO,United States,ICN,South Korea,9085.265620185986
SGN,Vietnam,ICN,South Korea,3562.6896673586075
SHA,China,GMP,South Korea,866.1026419552281
SHE,China,PUS,South Korea,860.9202818654265
SIN,Singapore,ICN,South Korea,4627.37497363808
SIN,Singapore,JNB,South Africa,8655.907806243404
SPN,Northern Mariana Islands,ICN,South Korea,3127.448965847463
SPN,Northern Mariana Islands,KIX,Japan,2390.0049565421677
SPN,Northern Mariana Islands,PUS,South Korea,2789.1822395492886
SYD,Australia,ICN,South Korea,8342.75325363326
SZX,China,ICN,South Korea,2044.7538138132363
TAE,South Korea,CJU,South Korea,330.78849379085744
TAK,Japan,ICN,South Korea,771.640599863648
TAO,China,CTU,China,1647.705364687689
TAO,China,ICN,South Korea,556.7906002477667
TAO,China,PUS,South Korea,782.2171858327148
TAS,Uzbekistan,ICN,South Korea,4843.77905982037
TNA,China,ICN,South Korea,820.8337347408085
TOY,Japan,ICN,South Korea,956.5894134262709
TPE,Taiwan,ICN,South Korea,1463.6790460820575
TSN,China,ICN,South Korea,815.2158606098094
TXN,China,ICN,South Korea,1146.1368840692696
TXN,China,PUS,South Korea,1169.929407208348
UBJ,Japan,ICN,South Korea,587.1482729652433
USN,South Korea,GMP,South Korea,316.2504504550673
UUS,Russia,ICN,South Korea,1695.3776613914117
VIE,Austria,IST,Turkey,1224.288298900429
VVO,Russia,ICN,South Korea,816.4098808716832
XIY,China,ICN,South Korea,1625.4612399233129
YGJ,Japan,ICN,South Korea,645.0343719984764
YNJ,China,ICN,South Korea,653.5914758101237
YNT,China,ICN,South Korea,448.4486329472772
YVR,Canada,ICN,South Korea,8199.719486656042
ZRH,Switzerland,IST,Turkey,1740.5693568961549
CIP,Zambia,LUN,Zambia,486.86402095391395
KAA,Zambia,NLA,Zambia,409.7830777834652
LLW,Malawi,LUN,Zambia,598.4956955326054
LUN,Zambia,CIP,Zambia,486.86402095391395
LUN,Zambia,KAA,Zambia,638.6072442106363
LUN,Zambia,LLW,Malawi,598.4956955326054
LUN,Zambia,LVI,Zambia,394.03133223631096
LUN,Zambia,MFU,Zambia,440.4401307838351
LUN,Zambia,NLA,Zambia,260.3921516820083
LVI,Zambia,LUN,Zambia,394.03133223631096
MFU,Zambia,LUN,Zambia,440.4401307838351
MNS,Zambia,LUN,Zambia,468.538880323413
NLA,Zambia,LUN,Zambia,260.3921516820083
NLA,Zambia,MNS,Zambia,208.17352959133297
CLT,United States,LUK,United States,530.830417062446
CVG,United States,MMU,United States,895.149030520708
LUK,United States,CLT,United States,530.830417062446
LUK,United States,MDW,United States,410.50994416413107
LUK,United States,MMU,United States,872.8005279160438
MBL,United States,MDW,United States,302.33236427428443
MDW,United States,LUK,United States,410.50994416413107
MDW,United States,MBL,United States,302.33236427428443
MMU,United States,CVG,United States,895.149030520708
MMU,United States,LUK,United States,872.8005279160438
JRO,Tanzania,WIL,Kenya,236.13357408618043
LAU,Kenya,MYD,Kenya,141.1415784604465
MRE,Kenya,WIL,Kenya,201.06283951084342
MYD,Kenya,WIL,Kenya,422.31491927110415
NYK,Kenya,MRE,Kenya,270.95043015580734
NYK,Kenya,UAS,Kenya,85.7611171582991
UAS,Kenya,NYK,Kenya,85.7611171582991
UAS,Kenya,WIL,Kenya,220.95317379835652
UKA,Kenya,WIL,Kenya,450.4108555453678
WIL,Kenya,JRO,Tanzania,236.13357408618043
WIL,Kenya,LAU,Kenya,467.09230565632555
WIL,Kenya,MRE,Kenya,201.06283951084342
WIL,Kenya,NYK,Kenya,142.27085857760798
WIL,Kenya,UAS,Kenya,220.95317379835652
WIL,Kenya,UKA,Kenya,450.4108555453678
GCM,Cayman Islands,LCE,Honduras,703.7299013203921
GJA,Honduras,LCE,Honduras,127.79630809932931
GUA,Guatemala,SAP,Honduras,295.88061429800575
GUA,Guatemala,TGU,Honduras,361.3430339700659
LCE,Honduras,GCM,Cayman Islands,703.7299013203921
LCE,Honduras,GJA,Honduras,127.79630809932931
LCE,Honduras,PEU,Honduras,333.4429648863702
LCE,Honduras,RTB,Honduras,72.9502231554204
LCE,Honduras,SAP,Honduras,119.10638135085586
LCE,Honduras,TGU,Honduras,191.03668010283374
LCE,Honduras,UII,Honduras,41.31213603878768
PEU,Honduras,LCE,Honduras,333.4429648863702
RTB,Honduras,LCE,Honduras,72.9502231554204
RTB,Honduras,SAP,Honduras,177.9641721753878
RTB,Honduras,TGU,Honduras,261.6707671676146
SAP,Honduras,GUA,Guatemala,295.88061429800575
SAP,Honduras,LCE,Honduras,119.10638135085586
SAP,Honduras,RTB,Honduras,177.9641721753878
TGU,Honduras,GUA,Guatemala,361.3430339700659
TGU,Honduras,LCE,Honduras,191.03668010283374
TGU,Honduras,RTB,Honduras,261.6707671676146
YBC,Canada,YQB,Canada,352.3027182680356
YBC,Canada,YWK,Canada,431.6368941487246
YBG,Canada,YHU,Canada,362.76979749499577
YBG,Canada,YQB,Canada,173.7552783308786
YBG,Canada,YZV,Canada,402.467588036075
YGR,Canada,YQB,Canada,730.6221665190133
YGR,Canada,YVB,Canada,284.5023664611667
YGV,Canada,YZV,Canada,188.8121699136169
YHU,Canada,YBG,Canada,362.76979749499577
YHU,Canada,YQB,Canada,210.58451463555681
YHU,Canada,YVO,Canada,435.7721450664949
YHU,Canada,YZV,Canada,746.5849412085472
YQB,Canada,YBC,Canada,352.3027182680356
YQB,Canada,YGR,Canada,730.6221665190133
YQB,Canada,YHU,Canada,210.58451463555681
YQB,Canada,YVB,Canada,468.28809611613093
YQB,Canada,YWK,Canada,754.708903206282
YQB,Canada,YYY,Canada,312.46126390444596
YQB,Canada,YZV,Canada,536.7409988724337
YUY,Canada,YVO,Canada,79.96084693036526
YVB,Canada,YGR,Canada,284.5023664611667
YVB,Canada,YYY,Canada,211.69471497688846
YVB,Canada,ZBF,Canada,53.30245632513126
YVO,Canada,YHU,Canada,435.7721450664949
YVO,Canada,YUY,Canada,79.96084693036526
YWK,Canada,YBC,Canada,431.6368941487246
YWK,Canada,YBG,Canada,587.6428998081981
YWK,Canada,YVB,Canada,548.4229431045987
YWK,Canada,YZV,Canada,302.9078534005295
YYY,Canada,YQB,Canada,312.46126390444596
YYY,Canada,YVB,Canada,211.69471497688846
YYY,Canada,YZV,Canada,227.97971262741063
YZV,Canada,YBG,Canada,402.467588036075
YZV,Canada,YGV,Canada,188.8121699136169
YZV,Canada,YHU,Canada,746.5849412085472
YZV,Canada,YQB,Canada,536.7409988724337
YZV,Canada,YWK,Canada,302.9078534005295
YZV,Canada,YYY,Canada,227.97971262741063
AQP,Peru,LIM,Peru,765.5172789089972
AQP,Peru,TCQ,Peru,235.6467732334791
CUZ,Peru,LIM,Peru,585.9080251433812
IQT,Peru,LIM,Peru,1007.1146893175567
IQT,Peru,PCL,Peru,529.5509843237758
LIM,Peru,AQP,Peru,765.5172789089972
LIM,Peru,CUZ,Peru,585.9080251433812
LIM,Peru,IQT,Peru,1007.1146893175567
LIM,Peru,PCL,Peru,491.3431736689255
LIM,Peru,PIU,Peru,849.9996143256491
LIM,Peru,TPP,Peru,618.4026366573572
PCL,Peru,IQT,Peru,529.5509843237758
PCL,Peru,LIM,Peru,491.3431736689255
PIU,Peru,LIM,Peru,849.9996143256491
TCQ,Peru,AQP,Peru,235.6467732334791
TPP,Peru,LIM,Peru,618.4026366573572
YAY,Canada,YBX,Canada,76.64754407641844
YAY,Canada,YYR,Canada,364.4634181887628
YAY,Canada,YYT,Canada,483.510698370335
YBX,Canada,YAY,Canada,76.64754407641844
YBX,Canada,YYR,Canada,303.0469714194326
YCL,Canada,YHZ,Canada,407.78762681589586
YCL,Canada,YWK,Canada,549.6114361919416
YDF,Canada,YYR,Canada,503.14535771046167
YDF,Canada,YYT,Canada,385.38219973994046
YDP,Canada,YNP,Canada,77.00424952771313
YDP,Canada,YYR,Canada,367.97562323636504
YHO,Canada,YMN,Canada,77.88352174505906
YHO,Canada,YNP,Canada,79.18729581214582
YHZ,Canada,YCL,Canada,407.78762681589586
YJT,Canada,YDF,Canada,112.57194371766515
YKL,Canada,YWK,Canada,209.46035842226357
YMN,Canada,YHO,Canada,77.88352174505906
YMN,Canada,YSO,Canada,42.43455287711754
YNP,Canada,YDP,Canada,77.00424952771313
YNP,Canada,YHO,Canada,79.18729581214582
YQB,Canada,YUL,Canada,232.97025210166106
YQB,Canada,YZV,Canada,536.7409988724337
YSO,Canada,YMN,Canada,42.43455287711754
YSO,Canada,YYR,Canada,181.80395879413757
YUL,Canada,YQB,Canada,232.97025210166106
YUL,Canada,YWK,Canada,966.5428279684486
YUL,Canada,YZV,Canada,767.7168733196997
YWK,Canada,YCL,Canada,549.6114361919416
YWK,Canada,YKL,Canada,209.46035842226357
YWK,Canada,YUL,Canada,966.5428279684486
YWK,Canada,YYR,Canada,431.7752541858187
YWK,Canada,YZV,Canada,302.9078534005295
YWK,Canada,ZUM,Canada,196.82475242072255
YYR,Canada,YAY,Canada,364.4634181887628
YYR,Canada,YBX,Canada,303.0469714194326
YYR,Canada,YDF,Canada,503.14535771046167
YYR,Canada,YDP,Canada,367.97562323636504
YYR,Canada,YSO,Canada,181.80395879413757
YYR,Canada,YWK,Canada,431.7752541858187
YYR,Canada,YYT,Canada,833.7892741888639
YYR,Canada,ZUM,Canada,245.24194474609203
YYT,Canada,YAY,Canada,483.510698370335
YYT,Canada,YDF,Canada,385.38219973994046
YYT,Canada,YJT,Canada,442.72587978048705
YYT,Canada,YYR,Canada,833.7892741888639
YZV,Canada,YQB,Canada,536.7409988724337
YZV,Canada,YUL,Canada,767.7168733196997
YZV,Canada,YWK,Canada,302.9078534005295
ZUM,Canada,YWK,Canada,196.82475242072255
ZUM,Canada,YYR,Canada,245.24194474609203
ADA,Turkey,ADB,Turkey,729.7249601958144
ADA,Turkey,AYT,Turkey,398.21674338096585
ADA,Turkey,ECN,Cyprus,258.85718250075837
ADA,Turkey,SAW,Turkey,675.2386275308918
ADA,Turkey,TZX,Turkey,592.2691953221719
ADA,Turkey,VAN,Turkey,726.9204480343022
ADB,Turkey,ADA,Turkey,729.7249601958144
ADB,Turkey,AMS,Netherlands,2326.8872389883163
ADB,Turkey,ASR,Turkey,726.9990412065745
ADB,Turkey,ATH,Greece,283.80744015535566
ADB,Turkey,AYT,Turkey,356.41907635807604
ADB,Turkey,BRU,Belgium,2261.9689063724063
ADB,Turkey,BSL,France,1894.6561124426498
ADB,Turkey,DIY,Turkey,1141.4113541017102
ADB,Turkey,DUS,Germany,2149.428405891139
ADB,Turkey,ECN,Cyprus,663.7774681947254
ADB,Turkey,ESB,Turkey,542.6939654225981
ADB,Turkey,EZS,Turkey,1056.507821369623
ADB,Turkey,GNY,Turkey,1033.9909926601385
ADB,Turkey,GZT,Turkey,920.7984917914449
ADB,Turkey,HTY,Turkey,834.4909453622904
ADB,Turkey,IST,Turkey,358.57062612650725
ADB,Turkey,MQM,Turkey,1189.459310184559
ADB,Turkey,SAW,Turkey,343.4648891558582
ADB,Turkey,STN,United Kingdom,2574.0007176098047
ADB,Turkey,STR,Germany,1844.0558112356757
ADB,Turkey,TZX,Turkey,1121.46558400688
ADB,Turkey,VAS,Turkey,857.9749574023716
AER,Russia,TZX,Turkey,273.30731554924466
ALA,Kazakhstan,SAW,Turkey,3891.965224124659
AMS,Netherlands,ADB,Turkey,2326.8872389883163
AMS,Netherlands,ASR,Turkey,2795.4330314315666
AMS,Netherlands,AYT,Turkey,2654.81101302564
AMS,Netherlands,KYA,Turkey,2672.967453764824
AMS,Netherlands,SAW,Turkey,2246.4877079364587
ARN,Sweden,SAW,Turkey,2229.5387623860247
ASR,Turkey,ADB,Turkey,726.9990412065745
ASR,Turkey,DUS,Germany,2626.7157131787226
ASR,Turkey,SAW,Turkey,578.6222973821693
ATH,Greece,ADB,Turkey,283.80744015535566
ATH,Greece,SAW,Turkey,566.2693781380083
AYT,Turkey,ADA,Turkey,398.21674338096585
AYT,Turkey,ADB,Turkey,356.41907635807604
AYT,Turkey,AMS,Netherlands,2654.81101302564
AYT,Turkey,BLL,Denmark,2651.1612899865045
AYT,Turkey,BRU,Belgium,2597.7630373009592
AYT,Turkey,CPH,Denmark,2489.0820903457898
AYT,Turkey,ECN,Cyprus,310.4089875745381
AYT,Turkey,GVA,Switzerland,2288.5723436468875
AYT,Turkey,SAW,Turkey,463.09168281990515
AYT,Turkey,TZX,Turkey,900.3045241174659
AYT,Turkey,VIE,Austria,1701.9334793226556
BAL,Turkey,SAW,Turkey,1065.715942368633
BCN,Spain,SAW,Turkey,2272.833162366073
BEG,Serbia,SAW,Turkey,852.5698384504642
BEY,Lebanon,SAW,Turkey,957.3327921175224
BGY,Italy,SAW,Turkey,1668.300784241848
BJV,Turkey,BRU,Belgium,2376.5712383875198
BJV,Turkey,ESB,Turkey,562.3636674819542
BJV,Turkey,SAW,Turkey,429.749485209419
BLL,Denmark,AYT,Turkey,2651.1612899865045
BLQ,Italy,SAW,Turkey,1523.1854616042658
BRU,Belgium,ADB,Turkey,2261.9689063724063
BRU,Belgium,AYT,Turkey,2597.7630373009592
BRU,Belgium,BJV,Turkey,2376.5712383875198
BSL,France,ADB,Turkey,1894.6561124426498
BSL,France,SAW,Turkey,1879.547589652704
CGN,Germany,ESB,Turkey,2324.1485238422915
CGN,Germany,SAW,Turkey,2030.3443296240857
CPH,Denmark,AYT,Turkey,2489.0820903457898
CPH,Denmark,SAW,Turkey,2037.8379803098173
CRL,Belgium,SAW,Turkey,2189.2830709607974
DIY,Turkey,ADB,Turkey,1141.4113541017102
DIY,Turkey,SAW,Turkey,992.9242248335942
DLM,Turkey,SAW,Turkey,467.55232322219643
DME,Russia,SAW,Turkey,1731.82214766581
DNZ,Turkey,SAW,Turkey,347.7873040167103
DOH,Qatar,SAW,Turkey,2693.9157659132848
DOK,Ukraine,SAW,Turkey,1039.7670491869233
DUS,Germany,ADB,Turkey,2149.428405891139
DUS,Germany,ASR,Turkey,2626.7157131787226
DUS,Germany,ESB,Turkey,2365.6113471616277
DUS,Germany,SAW,Turkey,2073.9153722525757
DXB,United Arab Emirates,SAW,Turkey,2967.4999073562553
EBL,Iraq,ESB,Turkey,1050.7530161935872
EBU,France,SAW,Turkey,2082.1736364640024
ECN,Cyprus,ADA,Turkey,258.85718250075837
ECN,Cyprus,ADB,Turkey,663.7774681947254
ECN,Cyprus,AYT,Turkey,310.4089875745381
ECN,Cyprus,ESB,Turkey,554.7704088539081
ECN,Cyprus,GZT,Turkey,409.7229477625109
ECN,Cyprus,HTY,Turkey,285.0207800902524
ECN,Cyprus,SAW,Turkey,736.2610011373198
EDO,Turkey,SAW,Turkey,245.5642993916467
ERC,Turkey,SAW,Turkey,875.9570184752555
ERZ,Turkey,SAW,Turkey,1008.6320264511775
ESB,Turkey,ADB,Turkey,542.6939654225981
ESB,Turkey,BJV,Turkey,562.3636674819542
ESB,Turkey,CGN,Germany,2324.1485238422915
ESB,Turkey,DUS,Germany,2365.6113471616277
ESB,Turkey,EBL,Iraq,1050.7530161935872
ESB,Turkey,ECN,Cyprus,554.7704088539081
ESB,Turkey,SAW,Turkey,323.12777592118573
ESB,Turkey,STR,Germany,2102.714500217337
ESB,Turkey,VIE,Austria,1578.1705546556307
EZS,Turkey,ADB,Turkey,1056.507821369623
EZS,Turkey,SAW,Turkey,890.0011000346326
FCO,Italy,SAW,Turkey,1426.0863024339333
FRA,Germany,SAW,Turkey,1900.0191028313768
FRU,Kyrgyzstan,SAW,Turkey,3696.0685952413132
GNY,Turkey,ADB,Turkey,1033.9909926601385
GNY,Turkey,SAW,Turkey,910.5359945739328
GVA,Switzerland,AYT,Turkey,2288.5723436468875
GYD,Azerbaijan,SAW,Turkey,1745.1917649673917
GZP,Turkey,SAW,Turkey,573.6080662213551
GZT,Turkey,ADB,Turkey,920.7984917914449
GZT,Turkey,ECN,Cyprus,409.7229477625109
GZT,Turkey,SAW,Turkey,831.6267991322222
HRK,Ukraine,SAW,Turkey,1140.870299856945
HTY,Turkey,ADB,Turkey,834.4909453622904
HTY,Turkey,ECN,Cyprus,285.0207800902524
HTY,Turkey,SAW,Turkey,787.7319458903053
IKA,Iran,SAW,Turkey,1998.5413333328268
IST,Turkey,ADB,Turkey,358.57062612650725
KCM,Turkey,SAW,Turkey,756.7084028672459
KRR,Russia,SAW,Turkey,923.9012077823967
KWI,Kuwait,SAW,Turkey,2129.6745181311517
KYA,Turkey,SAW,Turkey,428.2052769387701
LWO,Ukraine,SAW,Turkey,1075.122689687237
MAD,Spain,SAW,Turkey,2755.683867642503
MLX,Turkey,SAW,Turkey,799.5734179841843
MQM,Turkey,ADB,Turkey,1189.459310184559
MQM,Turkey,SAW,Turkey,1058.5264010404142
MRS,France,SAW,Turkey,1998.0370383338602
MSR,Turkey,SAW,Turkey,1080.6313515452925
MUC,Germany,SAW,Turkey,1610.029739063329
MZH,Turkey,SAW,Turkey,522.3985698116953
NAV,Turkey,SAW,Turkey,504.8341556529552
NUE,Germany,SAW,Turkey,1711.969042163272
OMS,Russia,SAW,Turkey,3556.1775898583514
ORY,France,SAW,Turkey,2280.4915944595996
OTP,Romania,SAW,Turkey,485.80971000797115
PRN,Serbia,SAW,Turkey,710.954400720224
SAW,Turkey,ADA,Turkey,675.2386275308918
SAW,Turkey,ADB,Turkey,343.4648891558582
SAW,Turkey,ALA,Kazakhstan,3891.965224124659
SAW,Turkey,AMS,Netherlands,2246.4877079364587
SAW,Turkey,ARN,Sweden,2229.5387623860247
SAW,Turkey,ASR,Turkey,578.6222973821693
SAW,Turkey,ATH,Greece,566.2693781380083
SAW,Turkey,AYT,Turkey,463.09168281990515
SAW,Turkey,BAL,Turkey,1065.715942368633
SAW,Turkey,BCN,Spain,2272.833162366073
SAW,Turkey,BEG,Serbia,852.5698384504642
SAW,Turkey,BEY,Lebanon,957.3327921175224
SAW,Turkey,BGY,Italy,1668.300784241848
SAW,Turkey,BJV,Turkey,429.749485209419
SAW,Turkey,BLQ,Italy,1523.1854616042658
SAW,Turkey,BSL,France,1879.547589652704
SAW,Turkey,CGN,Germany,2030.3443296240857
SAW,Turkey,CPH,Denmark,2037.8379803098173
SAW,Turkey,CRL,Belgium,2189.2830709607974
SAW,Turkey,DIY,Turkey,992.9242248335942
SAW,Turkey,DLM,Turkey,467.55232322219643
SAW,Turkey,DME,Russia,1731.82214766581
SAW,Turkey,DNZ,Turkey,347.7873040167103
SAW,Turkey,DOH,Qatar,2693.9157659132848
SAW,Turkey,DOK,Ukraine,1039.7670491869233
SAW,Turkey,DUS,Germany,2073.9153722525757
SAW,Turkey,DXB,United Arab Emirates,2967.4999073562553
SAW,Turkey,EBU,France,2082.1736364640024
SAW,Turkey,ECN,Cyprus,736.2610011373198
SAW,Turkey,EDO,Turkey,245.5642993916467
SAW,Turkey,ERC,Turkey,875.9570184752555
SAW,Turkey,ERZ,Turkey,1008.6320264511775
SAW,Turkey,ESB,Turkey,323.12777592118573
SAW,Turkey,EZS,Turkey,890.0011000346326
SAW,Turkey,FCO,Italy,1426.0863024339333
SAW,Turkey,FRA,Germany,1900.0191028313768
SAW,Turkey,FRU,Kyrgyzstan,3696.0685952413132
SAW,Turkey,GNY,Turkey,910.5359945739328
SAW,Turkey,GYD,Azerbaijan,1745.1917649673917
SAW,Turkey,GZP,Turkey,573.6080662213551
SAW,Turkey,GZT,Turkey,831.6267991322222
SAW,Turkey,HRK,Ukraine,1140.870299856945
SAW,Turkey,HTY,Turkey,787.7319458903053
SAW,Turkey,IKA,Iran,1998.5413333328268
SAW,Turkey,KCM,Turkey,756.7084028672459
SAW,Turkey,KRR,Russia,923.9012077823967
SAW,Turkey,KWI,Kuwait,2129.6745181311517
SAW,Turkey,KYA,Turkey,428.2052769387701
SAW,Turkey,LWO,Ukraine,1075.122689687237
SAW,Turkey,MAD,Spain,2755.683867642503
SAW,Turkey,MLX,Turkey,799.5734179841843
SAW,Turkey,MQM,Turkey,1058.5264010404142
SAW,Turkey,MRS,France,1998.0370383338602
SAW,Turkey,MSR,Turkey,1080.6313515452925
SAW,Turkey,MUC,Germany,1610.029739063329
SAW,Turkey,MZH,Turkey,522.3985698116953
SAW,Turkey,NAV,Turkey,504.8341556529552
SAW,Turkey,NUE,Germany,1711.969042163272
SAW,Turkey,OMS,Russia,3556.1775898583514
SAW,Turkey,ORY,France,2280.4915944595996
SAW,Turkey,OTP,Romania,485.80971000797115
SAW,Turkey,PRN,Serbia,710.954400720224
SAW,Turkey,SJJ,Bosnia and Herzegovina,957.932695843962
SAW,Turkey,SKP,Macedonia,651.501753192625
SAW,Turkey,STN,United Kingdom,2518.4331946817347
SAW,Turkey,STR,Germany,1798.5588780834662
SAW,Turkey,SXF,Germany,1748.2496706129123
SAW,Turkey,TBS,Georgia,1308.2984619753036
SAW,Turkey,TIA,Albania,804.3931086886419
SAW,Turkey,TLV,Israel,1106.3500082039227
SAW,Turkey,TZX,Turkey,879.7681836803936
SAW,Turkey,VAN,Turkey,1228.6007958967093
SAW,Turkey,VAS,Turkey,654.4811272830907
SAW,Turkey,VIE,Austria,1287.0163526813892
SAW,Turkey,ZRH,Switzerland,1802.060445542911
SJJ,Bosnia and Herzegovina,SAW,Turkey,957.932695843962
SKP,Macedonia,SAW,Turkey,651.501753192625
STN,United Kingdom,ADB,Turkey,2574.0007176098047
STN,United Kingdom,SAW,Turkey,2518.4331946817347
STR,Germany,ADB,Turkey,1844.0558112356757
STR,Germany,ESB,Turkey,2102.714500217337
STR,Germany,SAW,Turkey,1798.5588780834662
SXF,Germany,SAW,Turkey,1748.2496706129123
TBS,Georgia,SAW,Turkey,1308.2984619753036
TIA,Albania,SAW,Turkey,804.3931086886419
TLV,Israel,SAW,Turkey,1106.3500082039227
TZX,Turkey,ADA,Turkey,592.2691953221719
TZX,Turkey,ADB,Turkey,1121.46558400688
TZX,Turkey,AER,Russia,273.30731554924466
TZX,Turkey,AYT,Turkey,900.3045241174659
TZX,Turkey,SAW,Turkey,879.7681836803936
VAN,Turkey,ADA,Turkey,726.9204480343022
VAN,Turkey,SAW,Turkey,1228.6007958967093
VAS,Turkey,ADB,Turkey,857.9749574023716
VAS,Turkey,SAW,Turkey,654.4811272830907
VIE,Austria,AYT,Turkey,1701.9334793226556
VIE,Austria,ESB,Turkey,1578.1705546556307
VIE,Austria,SAW,Turkey,1287.0163526813892
ZRH,Switzerland,SAW,Turkey,1802.060445542911
BOS,United States,YTZ,Canada,696.4037078508146
EWR,United States,YTZ,Canada,540.3414184286218
IAD,United States,YTZ,Canada,545.3362724584545
MDW,United States,YTZ,Canada,712.4606108929785
MYR,United States,YTZ,Canada,1106.8853931914707
YAM,Canada,YTZ,Canada,511.94188644122045
YHZ,Canada,YOW,Canada,954.8036642922546
YHZ,Canada,YUL,Canada,804.1806219028259
YHZ,Canada,YYT,Canada,880.4507022687843
YOW,Canada,YHZ,Canada,954.8036642922546
YOW,Canada,YQM,Canada,857.0783137053995
YOW,Canada,YTZ,Canada,350.6141226732335
YQB,Canada,YTZ,Canada,718.3820512869162
YQG,Canada,YTZ,Canada,326.32818037713923
YQM,Canada,YOW,Canada,857.0783137053995
YQT,Canada,YTZ,Canada,929.6145144695336
YSB,Canada,YTZ,Canada,350.987431824054
YTS,Canada,YTZ,Canada,570.3148228022033
YTZ,Canada,BOS,United States,696.4037078508146
YTZ,Canada,EWR,United States,540.3414184286218
YTZ,Canada,IAD,United States,545.3362724584545
YTZ,Canada,MDW,United States,712.4606108929785
YTZ,Canada,MYR,United States,1106.8853931914707
YTZ,Canada,YAM,Canada,511.94188644122045
YTZ,Canada,YOW,Canada,350.6141226732335
YTZ,Canada,YQB,Canada,718.3820512869162
